ID,Model,Source,Price,Rating,Reviews,URL,Scraped_At
718,iPhone 15,Amazon,66565.92,4,Good phone with good capabilities.,https://www.amazon.in/dp/rM12608680,4/30/2025 14:29
719,iPhone 16,Flipkart,116936.33,4.2,"Nice performance, works well for social media.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmcOnKCJeT,9/14/2025 22:01
720,iPhone 17,Amazon,150727.05,3.7,"Decent for photography, durability is good.",https://www.amazon.in/gp/product/dt54531945,9/22/2025 5:01
721,iPhone 15,Flipkart,148283.59,4.6,decent performance.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmUXUxlaex,6/6/2025 4:26
722,iPhone 16,Amazon,54116.97,4.5,great design.,https://www.amazon.in/dp/TL11930093,10/14/2025 11:31
723,iPhone 17,Amazon,128903.45,4,Satisfied with the screen clarity.,https://www.amazon.in/dp/JF18626126,6/7/2025 12:40
724,iPhone 15,Amazon,128404.79,4.5,Perfect for personal use.,https://www.amazon.in/dp/ce92011393,9/30/2025 15:33
725,iPhone 16,Amazon,143746.21,4.4,"Nice capabilities, works well for daily use.",https://www.amazon.in/gp/product/Bx76619966,5/22/2025 16:35
726,iPhone 17,Flipkart,138954.29,3.9,Good speed but weight could be better.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmYdaLitsi,7/12/2025 11:43
727,iPhone 15,Flipkart,130390.76,3.9,"Decent for multimedia, design is good.",https://www.flipkart.com/apple-iphone-15/p/itmQrumEDPI,5/9/2025 22:42
728,iPhone 16,Amazon,104820.55,4.5,Highly recommend for outdoor activities.,https://www.amazon.in/gp/product/tA77652457,8/28/2025 18:06
729,iPhone 17,Flipkart,129405.22,3.8,Good durability but charging speed could be better.,https://www.flipkart.com/apple-iphone-17/p/itmHBoLaAJi,7/12/2025 5:05
730,iPhone 15,Flipkart,96424.43,4.4,"Nice functionality, works well for professional tasks.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmghyrPCgu,4/27/2025 15:36
731,iPhone 16,Amazon,116802.25,4.4,Satisfied with the display.,https://www.amazon.in/gp/product/UE82760676,5/29/2025 12:03
732,iPhone 17,Flipkart,141982.86,3.9,"Decent for professional tasks, overall experience is good.",https://www.flipkart.com/iphone-17/p/itmqvUPHGHM,8/6/2025 19:46
733,iPhone 15,Flipkart,106507.5,4.9,Perfect for work.,https://www.flipkart.com/iphone-15/p/itmCKxyoPbd,9/25/2025 0:09
734,iPhone 16,Flipkart,104249.58,4.1,Great sound quality and good for travel.,https://www.flipkart.com/apple-iphone-16/p/itmHfmEkRCh,6/12/2025 1:15
735,iPhone 17,Flipkart,150501.11,4.1,Good phone with superb user interface.,https://www.flipkart.com/iphone-17/p/itmGCGrbjsd,9/28/2025 3:17
736,iPhone 15,Flipkart,170782.17,4.7,Incredible performance quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmXUXkXwbX,6/26/2025 4:18
737,iPhone 16,Flipkart,94898.66,4,"Nice camera quality, works well for entertainment.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmfCjHNwuZ,9/21/2025 19:48
738,iPhone 17,Amazon,122527.56,4.3,"Nice screen clarity, works well for gaming.",https://www.amazon.in/gp/product/JG44970779,5/26/2025 15:45
739,iPhone 15,Flipkart,106305.32,4.7,great battery life.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmOGJnfzwK,6/28/2025 6:25
740,iPhone 16,Amazon,135919.29,4.5,Perfect for gaming.,https://www.amazon.in/gp/product/PD51447207,5/9/2025 15:35
741,iPhone 17,Amazon,100635,3.8,"good phone overall, though weight is average.",https://www.amazon.in/gp/product/tV51953011,6/1/2025 15:45
742,iPhone 15,Flipkart,110561.09,4.3,Great durability and good for multimedia.,https://www.flipkart.com/iphone-15/p/itmOxTojXLZ,9/18/2025 13:01
743,iPhone 16,Amazon,135709.17,4.2,Satisfied with the performance.,https://www.amazon.in/gp/product/Qw15584816,9/26/2025 10:46
744,iPhone 17,Amazon,147429.09,3.7,"Decent for family use, user interface is good.",https://www.amazon.in/dp/UN79198249,8/29/2025 5:13
745,iPhone 15,Amazon,71313.84,4.4,"Nice overall experience, works well for outdoor activities.",https://www.amazon.in/gp/product/iZ46247813,10/13/2025 22:03
746,iPhone 16,Amazon,95551.04,4.5,Incredible build quality quality.,https://www.amazon.in/gp/product/AV32348571,5/10/2025 17:19
747,iPhone 17,Flipkart,153092.79,4.2,Great connectivity and good for personal use.,https://www.flipkart.com/apple-iphone-17/p/itmxQVdMTIc,8/28/2025 17:33
748,iPhone 15,Amazon,96677.52,4.7,Absolutely love the build quality.,https://www.amazon.in/dp/Zb70066607,6/11/2025 20:04
749,iPhone 16,Flipkart,108329,4.1,Satisfied with the capabilities.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmtOzKBDuO,5/8/2025 5:32
750,iPhone 17,Flipkart,83882.04,4.3,Good phone with reliable speed.,https://www.flipkart.com/apple-iphone-17/p/itmwgVQOIey,8/6/2025 7:16
751,iPhone 15,Amazon,82800.96,4.3,"Nice speed, works well for travel.",https://www.amazon.in/gp/product/RU23849196,7/29/2025 2:23
752,iPhone 16,Amazon,75789.52,4.5,Highly recommend for daily use.,https://www.amazon.in/dp/St76685849,5/19/2025 2:25
753,iPhone 17,Amazon,117538.08,3.9,"nice phone overall, though signal strength is average.",https://www.amazon.in/gp/product/mJ50068038,6/1/2025 13:08
754,iPhone 15,Flipkart,85391.05,4.7,Absolutely love the storage.,https://www.flipkart.com/iphone-15/p/itmADJbfVkB,9/20/2025 4:49
755,iPhone 16,Flipkart,71830.39,4.3,Satisfied with the functionality.,https://www.flipkart.com/apple-iphone-16/p/itmmimhELse,7/6/2025 3:59
756,iPhone 17,Flipkart,85503.36,3.6,Good features but storage capacity could be better.,https://www.flipkart.com/iphone-17/p/itmEOdpUoWj,8/15/2025 15:50
757,iPhone 15,Amazon,79563.96,4.5,Highly recommend for outdoor activities.,https://www.amazon.in/dp/yg39971792,9/21/2025 16:54
758,iPhone 16,Amazon,109009.19,4.4,"Nice durability, works well for business.",https://www.amazon.in/gp/product/BB28769907,6/11/2025 5:29
759,iPhone 17,Flipkart,183229.84,4.2,Good phone with nice overall experience.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmCqvYNYYd,9/24/2025 20:05
760,iPhone 15,Flipkart,81395.54,4.5,Absolutely love the camera quality.,https://www.flipkart.com/apple-iphone-15/p/itmDDCUcAJL,6/2/2025 10:08
761,iPhone 16,Amazon,71773.58,4.5,Absolutely love the durability.,https://www.amazon.in/gp/product/MR74699010,5/17/2025 13:43
762,iPhone 17,Amazon,97812.25,4.1,Good phone with incredible functionality.,https://www.amazon.in/gp/product/tP72906004,9/4/2025 11:23
763,iPhone 15,Amazon,101940.46,4.4,Great screen clarity and good for business.,https://www.amazon.in/gp/product/mv51923314,7/16/2025 18:06
764,iPhone 16,Flipkart,76262.32,4.5,remarkable sound quality.,https://www.flipkart.com/apple-iphone-16/p/itmwReTUyfz,9/14/2025 12:50
765,iPhone 17,Flipkart,71004.62,4.1,Good phone with decent speed.,https://www.flipkart.com/iphone-17/p/itmUiVsgrrX,6/21/2025 2:11
766,iPhone 15,Amazon,102206.62,4.3,Good phone with outstanding battery life.,https://www.amazon.in/Apple-iPhone-15/dp/lA91380091,8/10/2025 6:51
767,iPhone 16,Flipkart,172993.9,4.2,Satisfied with the build quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmNoFsWnvn,7/19/2025 19:30
768,iPhone 17,Flipkart,128045.67,4.2,Satisfied with the user interface.,https://www.flipkart.com/iphone-17/p/itmTkAjHwCD,10/4/2025 11:50
769,iPhone 15,Amazon,153302.32,4.3,Great features and good for business.,https://www.amazon.in/gp/product/SN49692043,7/25/2025 11:28
770,iPhone 16,Amazon,100694.59,4.2,Great user interface and good for travel.,https://www.amazon.in/gp/product/xt46405769,7/20/2025 3:46
771,iPhone 17,Amazon,145064.34,4.2,"Nice battery life, works well for family use.",https://www.amazon.in/Apple-iPhone-17/dp/PE43850905,10/3/2025 15:05
772,iPhone 15,Amazon,116214.67,4.8,Incredible camera quality quality.,https://www.amazon.in/gp/product/lF76555482,5/15/2025 6:02
773,iPhone 16,Flipkart,119880.07,4,Satisfied with the speed.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmzdtGeNyV,9/30/2025 17:42
774,iPhone 17,Flipkart,148275.09,4.2,Great functionality and good for personal use.,https://www.flipkart.com/apple-iphone-17/p/itmPoQFtBFB,9/18/2025 10:46
775,iPhone 15,Flipkart,100117.06,4.6,nice speed.,https://www.flipkart.com/iphone-15/p/itmZapolSun,6/3/2025 14:17
776,iPhone 16,Amazon,95104.86,4.6,Incredible build quality quality.,https://www.amazon.in/Apple-iPhone-16/dp/tZ90766476,7/14/2025 12:53
777,iPhone 17,Amazon,109929.04,3.7,Good user interface but price point could be better.,https://www.amazon.in/gp/product/EA81030817,8/25/2025 5:29
778,iPhone 15,Flipkart,93934.09,4.8,Perfect for photography.,https://www.flipkart.com/apple-iphone-15/p/itmZjELLKMh,4/20/2025 16:17
779,iPhone 16,Flipkart,103183.88,4.1,Great performance and good for professional tasks.,https://www.flipkart.com/apple-iphone-16/p/itmTcrTwikz,8/29/2025 18:34
780,iPhone 17,Amazon,121077.9,3.8,Good capabilities but camera in low light could be better.,https://www.amazon.in/dp/Bv68980028,7/17/2025 8:26
781,iPhone 15,Amazon,86856.07,4.2,Great design and good for entertainment.,https://www.amazon.in/Apple-iPhone-15/dp/VD54554704,9/28/2025 4:08
782,iPhone 16,Flipkart,63308.82,4.1,Satisfied with the capabilities.,https://www.flipkart.com/iphone-16/p/itmVYsWMcND,6/2/2025 17:48
783,iPhone 17,Amazon,117048.8,4.3,Great design and good for photography.,https://www.amazon.in/Apple-iPhone-17/dp/pC89398296,8/12/2025 16:23
784,iPhone 15,Flipkart,109647.68,4.8,Highly recommend for entertainment.,https://www.flipkart.com/iphone-15/p/itmuonMssgm,6/13/2025 21:58
785,iPhone 16,Amazon,88953.31,4.4,Good phone with good screen clarity.,https://www.amazon.in/dp/BA57572816,5/29/2025 16:52
786,iPhone 17,Amazon,135123.64,3.9,Good display but size could be better.,https://www.amazon.in/dp/qV56877261,5/17/2025 9:09
787,iPhone 15,Flipkart,80474.95,4.4,"Nice durability, works well for social media.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmhNRPBwuA,9/25/2025 9:51
788,iPhone 16,Flipkart,85646.7,4.5,Highly recommend for work.,https://www.flipkart.com/iphone-16/p/itmLKPHaqRF,7/19/2025 12:21
789,iPhone 17,Amazon,133361.24,4,"Nice capabilities, works well for entertainment.",https://www.amazon.in/gp/product/UM12941231,6/15/2025 11:55
790,iPhone 15,Amazon,57100.07,4.7,Highly recommend for daily use.,https://www.amazon.in/dp/FC70681623,5/19/2025 16:28
791,iPhone 16,Flipkart,84437.8,4.6,exceptional build quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmWPGHQODm,8/21/2025 23:51
792,iPhone 17,Amazon,99436.05,3.9,"Decent for social media, features is good.",https://www.amazon.in/dp/YV52287542,9/6/2025 8:35
793,iPhone 15,Amazon,91635.22,4.7,Highly recommend for outdoor activities.,https://www.amazon.in/dp/zb75959407,10/4/2025 17:10
794,iPhone 16,Flipkart,109155.57,4.6,Perfect for personal use.,https://www.flipkart.com/iphone-16/p/itmWPODUzNW,10/9/2025 14:50
795,iPhone 17,Flipkart,115180.06,4,"Nice capabilities, works well for outdoor activities.",https://www.flipkart.com/iphone-17/p/itmrMMaidCA,10/15/2025 9:46
796,iPhone 15,Amazon,80063.48,4.5,outstanding responsiveness.,https://www.amazon.in/dp/aY88001824,7/16/2025 5:43
797,iPhone 16,Flipkart,62141.57,4.5,Incredible connectivity quality.,https://www.flipkart.com/iphone-16/p/itmabOhDlcx,6/19/2025 8:33
798,iPhone 17,Flipkart,118483.95,3.7,"Decent for work, design is good.",https://www.flipkart.com/apple-iphone-17/p/itmrFrcrlXZ,8/29/2025 4:11
799,iPhone 15,Flipkart,141701.73,5,Best phone for work.,https://www.flipkart.com/apple-iphone-15/p/itmUbnznZtX,5/20/2025 1:05
800,iPhone 16,Amazon,111595.92,4.2,Good phone with incredible sound quality.,https://www.amazon.in/gp/product/ts87260108,7/12/2025 5:38
801,iPhone 17,Flipkart,118481.55,4.1,"Nice camera quality, works well for personal use.",https://www.flipkart.com/iphone-17/p/itmLsEZCYpB,8/21/2025 20:43
802,iPhone 15,Amazon,86910.07,4.8,Perfect for work.,https://www.amazon.in/dp/dC47586402,9/17/2025 0:29
803,iPhone 16,Amazon,65306.45,4.2,Great overall experience and good for personal use.,https://www.amazon.in/Apple-iPhone-16/dp/Vp15004687,8/25/2025 20:25
804,iPhone 17,Flipkart,108429.44,4.1,Satisfied with the functionality.,https://www.flipkart.com/apple-iphone-17/p/itmrLFRlVgK,5/28/2025 15:24
805,iPhone 15,Amazon,82382.88,4.6,Incredible features quality.,https://www.amazon.in/Apple-iPhone-15/dp/qz99128520,4/26/2025 11:25
806,iPhone 16,Amazon,139655.76,4.5,Best phone for work.,https://www.amazon.in/Apple-iPhone-16/dp/Du40545557,5/14/2025 0:35
807,iPhone 17,Flipkart,117252.89,3.7,"Decent for professional tasks, camera quality is good.",https://www.flipkart.com/iphone-17/p/itmgUfJYdjf,9/16/2025 4:03
808,iPhone 15,Amazon,98628.28,4.6,Highly recommend for multimedia.,https://www.amazon.in/Apple-iPhone-15/dp/xr97639688,6/24/2025 17:20
809,iPhone 16,Flipkart,120725.24,4.3,Satisfied with the camera quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmamnVPQdQ,9/25/2025 7:59
810,iPhone 17,Flipkart,99929.38,3.6,"amazing phone overall, though size is average.",https://www.flipkart.com/iphone-17/p/itmbbwMInGz,6/12/2025 19:32
811,iPhone 15,Amazon,132301.86,4.4,Satisfied with the display.,https://www.amazon.in/dp/Ld21012483,7/15/2025 6:21
812,iPhone 16,Flipkart,91901.6,4.3,"Nice overall experience, works well for professional tasks.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmKMZtXUZs,5/4/2025 6:46
813,iPhone 17,Flipkart,118056.1,3.9,"Decent for work, user interface is good.",https://www.flipkart.com/apple-iphone-17/p/itmHdiekKwQ,9/15/2025 17:06
814,iPhone 15,Amazon,144949.49,4.9,Highly recommend for daily use.,https://www.amazon.in/gp/product/tN87182227,4/24/2025 18:35
815,iPhone 16,Amazon,110573.1,4.1,"Nice build quality, works well for entertainment.",https://www.amazon.in/Apple-iPhone-16/dp/Ut40374887,8/21/2025 6:43
816,iPhone 17,Amazon,90714.85,4.1,Satisfied with the screen clarity.,https://www.amazon.in/Apple-iPhone-17/dp/kR26078340,7/26/2025 4:42
817,iPhone 15,Amazon,148856.24,4.6,Perfect for photography.,https://www.amazon.in/dp/cB80895672,8/13/2025 14:44
818,iPhone 16,Flipkart,135269.78,4.2,Good phone with brilliant build quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmnKnpSIpP,5/1/2025 12:52
819,iPhone 17,Flipkart,97362.33,4.2,Good phone with good screen clarity.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmyNvZLKnS,6/23/2025 1:41
820,iPhone 15,Flipkart,128504.21,4.9,Incredible build quality quality.,https://www.flipkart.com/apple-iphone-15/p/itmZAaOwWxK,5/31/2025 1:57
821,iPhone 16,Flipkart,110534.95,4.2,Good phone with nice display.,https://www.flipkart.com/apple-iphone-16/p/itmCjazokUs,5/24/2025 21:25
822,iPhone 17,Flipkart,109880.8,4.3,"Nice durability, works well for entertainment.",https://www.flipkart.com/apple-iphone-17/p/itmXAlOSUYw,9/17/2025 20:36
823,iPhone 15,Flipkart,79051.39,4.5,decent display.,https://www.flipkart.com/iphone-15/p/itmNJmlijsZ,9/14/2025 16:40
824,iPhone 16,Flipkart,117070.9,4,"Nice overall experience, works well for daily use.",https://www.flipkart.com/apple-iphone-16/p/itmirbRlcIK,8/17/2025 19:29
825,iPhone 17,Flipkart,73530.35,4.2,Good phone with satisfying capabilities.,https://www.flipkart.com/iphone-17/p/itmRQukDegv,8/27/2025 3:39
826,iPhone 15,Amazon,106112.53,4.6,Absolutely love the connectivity.,https://www.amazon.in/dp/kZ63715496,6/12/2025 6:41
827,iPhone 16,Amazon,133868.9,4.1,Great speed and good for travel.,https://www.amazon.in/Apple-iPhone-16/dp/TY68932725,6/8/2025 18:39
828,iPhone 17,Flipkart,180222.64,4.1,Satisfied with the performance.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmykqYvzEy,9/7/2025 19:54
829,iPhone 15,Amazon,119282.46,4.5,Absolutely love the connectivity.,https://www.amazon.in/gp/product/FM76530464,6/4/2025 18:48
830,iPhone 16,Flipkart,95212.98,4.1,Good phone with decent design.,https://www.flipkart.com/apple-iphone-16/p/itmGGrkJvNw,8/27/2025 5:46
831,iPhone 17,Amazon,101723.11,4.1,Great build quality and good for entertainment.,https://www.amazon.in/dp/tN19897263,8/31/2025 13:07
832,iPhone 15,Amazon,78534.72,4.8,Best phone for daily use.,https://www.amazon.in/gp/product/Ui75779459,9/29/2025 11:50
833,iPhone 16,Flipkart,83270.27,4.5,Perfect for multimedia.,https://www.flipkart.com/iphone-16/p/itmujRkLcoP,9/1/2025 0:20
834,iPhone 15,Flipkart,168946.59,4.4,Great overall experience and good for gaming.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmDBauuNfT,6/10/2025 14:51
835,iPhone 17,Flipkart,124509.73,3.9,Good design but signal strength could be better.,https://www.flipkart.com/iphone-17/p/itmYvXYuCAV,9/9/2025 18:16
836,iPhone 16,Flipkart,138501.75,4.1,Satisfied with the overall experience.,https://www.flipkart.com/apple-iphone-16/p/itmqtYhTruC,9/30/2025 16:02
837,iPhone 15,Amazon,85293.7,4.3,Good phone with exceptional connectivity.,https://www.amazon.in/gp/product/lB72967062,9/27/2025 6:36
838,iPhone 15,Flipkart,87503.34,4.1,Great features and good for personal use.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmPjqfXSpe,9/29/2025 16:18
839,iPhone 17,Amazon,108743.05,4,"Nice user interface, works well for gaming.",https://www.amazon.in/Apple-iPhone-17/dp/qI46911818,5/25/2025 10:39
840,iPhone 16,Amazon,82172.61,4.5,incredible sound quality.,https://www.amazon.in/gp/product/AV69778398,10/15/2025 21:24
841,iPhone 16,Flipkart,137901.32,4.1,"Nice responsiveness, works well for travel.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmkEmJbaBi,5/12/2025 15:07
842,iPhone 17,Amazon,77539.25,4.1,Good phone with brilliant user interface.,https://www.amazon.in/dp/cG56539090,8/14/2025 19:19
843,iPhone 16,Amazon,95398.94,4.2,Satisfied with the speed.,https://www.amazon.in/gp/product/hp85716101,8/16/2025 0:45
844,iPhone 17,Amazon,141058.42,3.8,Good responsiveness but software updates could be better.,https://www.amazon.in/dp/UM50150050,7/23/2025 7:01
845,iPhone 17,Amazon,83323.73,4,"Nice capabilities, works well for gaming.",https://www.amazon.in/dp/cS88543378,6/17/2025 22:36
846,iPhone 15,Amazon,112167.13,4.3,Satisfied with the overall experience.,https://www.amazon.in/Apple-iPhone-15/dp/BQ52985920,4/29/2025 1:15
847,iPhone 15,Flipkart,127313.84,4.2,Good phone with incredible battery life.,https://www.flipkart.com/iphone-15/p/itmLLwpvNaK,4/29/2025 18:29
848,iPhone 16,Amazon,94435.51,4.4,Satisfied with the display.,https://www.amazon.in/gp/product/Do01598289,5/22/2025 17:11
849,iPhone 15,Amazon,99970.01,4.2,Satisfied with the responsiveness.,https://www.amazon.in/dp/IO89746877,5/13/2025 8:22
850,iPhone 17,Amazon,93735.69,4.2,"Nice responsiveness, works well for social media.",https://www.amazon.in/gp/product/xy97213635,10/7/2025 12:36
851,iPhone 15,Amazon,137368.97,4.3,"Nice durability, works well for entertainment.",https://www.amazon.in/dp/Ky36332781,7/24/2025 10:40
852,iPhone 15,Flipkart,144683.78,4.2,Great display and good for outdoor activities.,https://www.flipkart.com/iphone-15/p/itmaChDHmGY,5/15/2025 16:55
853,iPhone 15,Amazon,71997.1,4.3,Satisfied with the display.,https://www.amazon.in/gp/product/dX08545920,5/6/2025 13:39
